Gestora;Data;Talão;Classificação;Descrição;Valor
SEDUC;09/05/2017;09.05.0092;1724.01.00.00.00;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionai;12.800,67
IMAC;09/05/2017;09.05.0093;1121.99.01.00.00;Taxa de Licenciamento Ambiental;43.803,90
SEDUC;09/05/2017;09.05.0094;1325.01.02.00.00;Receita de Remuneração de Depósitos Bancários de Recursos Vinculados Receita de Remuneraç;5.229,38
SEFIN;09/05/2017;09.05.0095;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;81,39
SESA;09/05/2017;09.05.0096;1325.01.03.00.00;Receita de Remuneração de Depósitos Bancários de Recursos Vinculados Receita de Remuneraç;3.157,45
AMT;09/05/2017;09.05.0097;1919.15.00.00.00;Multas Previstas na Legislação de Trânsito;395,69
SEFIN;10/05/2017;10.05.0001;1721.01.02.00.00;Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal;5.252.289,87
SEFIN;10/05/2017;10.05.0002;1721.01.05.00.00;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural;487,25
SEFIN;10/05/2017;10.05.0003;1722.01.04.00.00;Cota-Parte do IPI – Municípios;12.365,28
SEDUC;10/05/2017;10.05.0004;1724.01.00.00.00;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionai;2.953.474,13
SEDUC;10/05/2017;10.05.0005;1724.01.00.00.00;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionai;1.050.457,96
SEDUC;10/05/2017;10.05.0006;1724.01.00.00.00;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionai;57,52
SEDUC;10/05/2017;10.05.0007;1724.01.00.00.00;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionai;97,45
SEDUC;10/05/2017;10.05.0008;1724.01.00.00.00;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionai;7.249,01
SEDUC;10/05/2017;10.05.0009;1724.01.00.00.00;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionai;2.473,05
SEFIN;10/05/2017;10.05.0041;1113.05.01.02.00;IMPOSTO SOBRE SERVIÇO – STN CONVÊNIO;3.854,86
SEFIN;10/05/2017;10.05.0042;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;4.637,07
SEFIN;10/05/2017;10.05.0043;1112.04.34.00.00;Imposto de Renda Retido nas Fontes sobre Outros Rendimentos;3.221,39
SEFIN;10/05/2017;10.05.0044;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;26.352,97
SEFIN;10/05/2017;10.05.0045;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;238,25
SEFIN;10/05/2017;10.05.0046;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;21,54
SEFIN;10/05/2017;10.05.0047;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;481,98
SEFIN;10/05/2017;10.05.0048;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;15.276,06
SEFIN;10/05/2017;10.05.0049;1121.17.00.00.00;Taxa de Fiscalização de Vigilância Sanitária;570,68
SEFIN;10/05/2017;10.05.0050;1121.22.00.00.00;Taxa de Serviços Administrativos;63,40
SEFIN;10/05/2017;10.05.0051;1331.01.99.00.00;Outras Receitas de Concessões e Permissões – Serviços de Transporte;200,00
SEFIN;10/05/2017;10.05.0052;1931.11.00.00.00;Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU;2.575,97
SEFIN;10/05/2017;10.05.0053;1931.13.00.00.00;Receita da Dívida Ativa do Imposto sobre Serviços de Qualquer Natureza – ISS;201,95
SEFIN;10/05/2017;10.05.0054;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;9.553,40
SEFIN;10/05/2017;10.05.0055;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;71,59
SEFIN;10/05/2017;10.05.0056;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;9.493,72
SEFIN;10/05/2017;10.05.0057;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;4.821,43
SEFIN;10/05/2017;10.05.0058;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;137,05
SEFIN;10/05/2017;10.05.0059;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;488,40
SEFIN;10/05/2017;10.05.0060;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;223,58
SEFIN;10/05/2017;10.05.0061;1121.17.00.00.00;Taxa de Fiscalização de Vigilância Sanitária;459,72
SEFIN;10/05/2017;10.05.0062;1121.99.00.00.00;Outras Taxas pelo Exercício do Poder de Polícia;31,70
SEFIN;10/05/2017;10.05.0063;1121.22.00.00.00;Taxa de Serviços Administrativos;685,36
SEFIN;10/05/2017;10.05.0064;1331.01.99.00.00;Outras Receitas de Concessões e Permissões – Serviços de Transporte;600,00
SEFIN;10/05/2017;10.05.0065;1931.11.00.00.00;Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU;9.250,26
SEFIN;10/05/2017;10.05.0066;1931.11.00.00.00;Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU;2.110,54
SEFIN;10/05/2017;10.05.0067;1931.13.00.00.00;Receita da Dívida Ativa do Imposto sobre Serviços de Qualquer Natureza – ISS;362,00
SEFIN;10/05/2017;10.05.0068;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;6.791,33
SEFIN;10/05/2017;10.05.0069;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;387,53
SEFIN;10/05/2017;10.05.0070;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;81,78
SEFIN;10/05/2017;10.05.0071;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;108.538,20
SEFIN;10/05/2017;10.05.0072;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;1.039,62
SEFIN;10/05/2017;10.05.0073;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;9.848,53
SEFIN;10/05/2017;10.05.0074;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;46,50
SEFIN;10/05/2017;10.05.0075;1121.99.00.00.00;Outras Taxas pelo Exercício do Poder de Polícia;792,60
SEFIN;10/05/2017;10.05.0076;1121.22.00.00.00;Taxa de Serviços Administrativos;31,70
SEFIN;10/05/2017;10.05.0077;1331.01.99.00.00;Outras Receitas de Concessões e Permissões – Serviços de Transporte;200,00
SEFIN;10/05/2017;10.05.0078;1931.11.00.00.00;Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU;950,14
SEFIN;10/05/2017;10.05.0079;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;318,46
SEFIN;10/05/2017;10.05.0080;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;8.192,39
SEFIN;10/05/2017;10.05.0081;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;755,01
SEFIN;10/05/2017;10.05.0082;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;93,40
SEFIN;10/05/2017;10.05.0083;1121.99.00.00.00;Outras Taxas pelo Exercício do Poder de Polícia;2.377,80
SEFIN;10/05/2017;10.05.0084;1931.11.00.00.00;Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU;216,15
SEFIN;10/05/2017;10.05.0085;1931.13.00.00.00;Receita da Dívida Ativa do Imposto sobre Serviços de Qualquer Natureza – ISS;230,15
SEFIN;10/05/2017;10.05.0086;1113.05.01.01.00;IMPOSTO SOBRE SERVIÇO – SIMPLES NACIONAL;551,28
SESA;10/05/2017;10.05.0087;1762.01.00.00.00;Transferências de Convênio dos Estados para o Sistema Único de Saúde – SUS;225.000,00
SESA;10/05/2017;10.05.0088;1762.01.00.00.00;Transferências de Convênio dos Estados para o Sistema Único de Saúde – SUS;234.000,00
SESA;10/05/2017;10.05.0089;1762.01.00.00.00;Transferências de Convênio dos Estados para o Sistema Único de Saúde – SUS;156.000,00
SEFIN;10/05/2017;10.05.0090;1922.99.00.00.00;Outras Restituições;1.254,74
SEFIN;10/05/2017;10.05.0091;1922.99.00.00.00;Outras Restituições;1.069,18
SEFIN;10/05/2017;10.05.0092;1922.99.00.00.00;Outras Restituições;832,31
SEFIN;10/05/2017;10.05.0093;1922.99.00.00.00;Outras Restituições;343,65
SEFIN;10/05/2017;10.05.0094;1922.99.00.00.00;Outras Restituições;186,08
SEFIN;10/05/2017;10.05.0095;1922.99.00.00.00;Outras Restituições;218,47
SEFIN;10/05/2017;10.05.0096;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;231,70
AMT;10/05/2017;10.05.0097;1919.15.00.00.00;Multas Previstas na Legislação de Trânsito;519,82
SEFIN;11/05/2017;11.05.0319;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;8.296,09
SEFIN;11/05/2017;11.05.0320;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;194,15
SEFIN;11/05/2017;11.05.0323;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;8.700,00
SEFIN;11/05/2017;11.05.0324;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;167.346,81
SEFIN;11/05/2017;11.05.0325;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;840.201,47
SEFIN;11/05/2017;11.05.0326;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;162,58
SEFIN;11/05/2017;11.05.0327;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;482,70
SEFIN;11/05/2017;11.05.0330;1121.17.00.00.00;Taxa de Fiscalização de Vigilância Sanitária;348,74
SEFIN;11/05/2017;11.05.0331;1121.22.00.00.00;Taxa de Serviços Administrativos;161,69
SEFIN;11/05/2017;11.05.0332;1121.22.00.00.00;Taxa de Serviços Administrativos;158,52
SEFIN;11/05/2017;11.05.0333;1121.22.00.00.00;Taxa de Serviços Administrativos;31,70
SEFIN;11/05/2017;11.05.0336;1331.01.99.00.00;Outras Receitas de Concessões e Permissões – Serviços de Transporte;400,00
SEFIN;11/05/2017;11.05.0347;1931.11.00.00.00;Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU;5.439,36
SEFIN;11/05/2017;11.05.0348;1931.11.00.00.00;Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU;195,58
SEFIN;11/05/2017;11.05.0351;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;10.195,28
SEFIN;11/05/2017;11.05.0352;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;93,10
SEFIN;11/05/2017;11.05.0353;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;105,47
SEFIN;11/05/2017;11.05.0354;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;300,00
SEFIN;11/05/2017;11.05.0355;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;6.180,22
SEFIN;11/05/2017;11.05.0358;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;812,55
SEFIN;11/05/2017;11.05.0359;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;321,32
SEFIN;11/05/2017;11.05.0360;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;481,62
SEFIN;11/05/2017;11.05.0363;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;18.470,89
SEFIN;11/05/2017;11.05.0364;1121.17.00.00.00;Taxa de Fiscalização de Vigilância Sanitária;63,41
SEFIN;11/05/2017;11.05.0365;1121.29.00.00.00;Taxa de Licença para Execução de Obras;307,42
SEFIN;11/05/2017;11.05.0368;1121.22.00.00.00;Taxa de Serviços Administrativos;407,40
SEFIN;11/05/2017;11.05.0369;1121.22.00.00.00;Taxa de Serviços Administrativos;240,95
SEFIN;11/05/2017;11.05.0372;1121.22.00.00.00;Taxa de Serviços Administrativos;73,00
SEFIN;11/05/2017;11.05.0373;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;449,54
SEFIN;11/05/2017;11.05.0376;1931.11.00.00.00;Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU;9.025,19
SEFIN;11/05/2017;11.05.0387;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;7.031,10
SEFIN;11/05/2017;11.05.0390;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;793,49
SEFIN;11/05/2017;11.05.0391;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;530,40
SEFIN;11/05/2017;11.05.0394;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;1.044,26
SEFIN;11/05/2017;11.05.0395;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;251,10
SEFIN;11/05/2017;11.05.0396;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;1.688,36
SEFIN;11/05/2017;11.05.0399;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;377,00
SEFIN;11/05/2017;11.05.0400;1931.11.00.00.00;Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU;1.010,74
SEFIN;11/05/2017;11.05.0401;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;24.126,69
SEFIN;11/05/2017;11.05.0402;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;28,50
SEFIN;11/05/2017;11.05.0421;1113.05.01.01.00;IMPOSTO SOBRE SERVIÇO – SIMPLES NACIONAL;1.593,34
AMT;11/05/2017;11.05.0424;1919.15.00.00.00;Multas Previstas na Legislação de Trânsito;123,46
SEFIN;11/05/2017;11.05.0425;1122.99.00.00.00;Outras Taxas pela Prestação de Serviços;228,86
AMT;11/05/2017;11.05.0426;1919.15.00.00.00;Multas Previstas na Legislação de Trânsito;197,84
SESA;12/05/2017;12.05.0001;1721.33.14.22.00;TETO MUNICIPAL DA MÉDIA E ALTA COMPLEXIDADE AMB. E HOSPITALAR;886.213,88
SESA;12/05/2017;12.05.0002;1721.33.14.22.00;TETO MUNICIPAL DA MÉDIA E ALTA COMPLEXIDADE AMB. E HOSPITALAR;74.094,07
SESA;12/05/2017;12.05.0003;1721.33.14.22.00;TETO MUNICIPAL DA MÉDIA E ALTA COMPLEXIDADE AMB. E HOSPITALAR;182.733,33
SESA;12/05/2017;12.05.0004;1721.33.14.22.00;TETO MUNICIPAL DA MÉDIA E ALTA COMPLEXIDADE AMB. E HOSPITALAR;7.500,00
SESA;12/05/2017;12.05.0005;1721.33.14.22.00;TETO MUNICIPAL DA MÉDIA E ALTA COMPLEXIDADE AMB. E HOSPITALAR;500.000,00
SESA;12/05/2017;12.05.0008;1721.33.12.11.00;Teto Financeiro;13.200,00
SESA;12/05/2017;12.05.0009;1721.33.14.11.00;FAEC - NEFROLOGIA;688.644,25
SEFIN;12/05/2017;12.05.0158;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;2.970,25
SEFIN;12/05/2017;12.05.0159;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;1.200,00
SEFIN;12/05/2017;12.05.0160;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;73.681,90
SEFIN;12/05/2017;12.05.0161;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;59.176,68
SEFIN;12/05/2017;12.05.0162;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;137,60
SEFIN;12/05/2017;12.05.0163;1121.22.00.00.00;Taxa de Serviços Administrativos;31,70
SEFIN;12/05/2017;12.05.0164;1331.01.99.00.00;Outras Receitas de Concessões e Permissões – Serviços de Transporte;200,00
SEFIN;12/05/2017;12.05.0165;1931.11.00.00.00;Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU;2.284,84
SEFIN;12/05/2017;12.05.0166;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;9.223,90
SEFIN;12/05/2017;12.05.0167;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;2.224,75
SEFIN;12/05/2017;12.05.0168;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;76.981,58
SEFIN;12/05/2017;12.05.0169;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;2.398,78
SEFIN;12/05/2017;12.05.0172;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;668,92
SEFIN;12/05/2017;12.05.0173;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;965,39
SEFIN;12/05/2017;12.05.0174;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;228,58
SEFIN;12/05/2017;12.05.0175;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;1.676,70
SEFIN;12/05/2017;12.05.0176;1121.17.00.00.00;Taxa de Fiscalização de Vigilância Sanitária;190,23
SEFIN;12/05/2017;12.05.0177;1121.29.00.00.00;Taxa de Licença para Execução de Obras;1.194,12
SEFIN;12/05/2017;12.05.0178;1121.22.00.00.00;Taxa de Serviços Administrativos;164,86
SEFIN;12/05/2017;12.05.0181;1121.22.00.00.00;Taxa de Serviços Administrativos;164,86
SEFIN;12/05/2017;12.05.0182;1121.22.00.00.00;Taxa de Serviços Administrativos;63,40
SEFIN;12/05/2017;12.05.0185;1121.22.00.00.00;Taxa de Serviços Administrativos;58,69
SEFIN;12/05/2017;12.05.0186;1121.29.00.00.00;Taxa de Licença para Execução de Obras;3.099,95
SEFIN;12/05/2017;12.05.0189;1931.11.00.00.00;Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU;6.554,49
SEFIN;12/05/2017;12.05.0190;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;9.248,02
SEFIN;12/05/2017;12.05.0191;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;362,54
SEFIN;12/05/2017;12.05.0192;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;67.735,70
SEFIN;12/05/2017;12.05.0193;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;59.181,27
SEFIN;12/05/2017;12.05.0194;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;67,03
SEFIN;12/05/2017;12.05.0195;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;482,70
SEFIN;12/05/2017;12.05.0196;1121.17.00.00.00;Taxa de Fiscalização de Vigilância Sanitária;63,41
SEFIN;12/05/2017;12.05.0197;1121.99.00.00.00;Outras Taxas pelo Exercício do Poder de Polícia;1.426,68
SEFIN;12/05/2017;12.05.0198;1931.11.00.00.00;Receita da Dívida Ativa do Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU;1.949,46
SEFIN;12/05/2017;12.05.0199;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;4.024,22
SEFIN;12/05/2017;12.05.0200;1112.08.00.00.00;Imposto sobre Transmissão “Inter Vivos” de Bens Imóveis e de Direitos Reais sobre Imóveis;1.168,00
SEFIN;12/05/2017;12.05.0201;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;24.068,46
SEFIN;12/05/2017;12.05.0202;1113.05.01.00.00;Imposto sobre Serviços de Qualquer Natureza;120.542,51
SEFIN;12/05/2017;12.05.0203;1121.99.00.00.00;Outras Taxas pelo Exercício do Poder de Polícia;951,12
SEFIN;12/05/2017;12.05.0204;1922.99.00.00.00;Outras Restituições;6.563,79
SEDUC;12/05/2017;12.05.0247;1721.35.01.00.00;Transferências do Salário-Educação;670.733,31
SEFIN;12/05/2017;12.05.0248;1113.05.01.01.00;IMPOSTO SOBRE SERVIÇO – SIMPLES NACIONAL;2.065,03
SEFIN;12/05/2017;12.05.0249;1722.01.02.00.00;Cota-Parte do IPVA;643.013,03
SEDUC;12/05/2017;12.05.0250;1724.01.00.00.00;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionai;24.035,42
SEDUC;12/05/2017;12.05.0251;1724.01.00.00.00;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionai;148.073,75
SEDUC;12/05/2017;12.05.0252;1724.01.00.00.00;Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionai;128.602,60
IMAC;12/05/2017;12.05.0253;1121.99.01.00.00;Taxa de Licenciamento Ambiental;10.191,88
AMT;12/05/2017;12.05.0254;1919.15.00.00.00;Multas Previstas na Legislação de Trânsito;133,34
DES. SOCIA;12/05/2017;12.05.0255;1721.34.99.00.00;Outras Transferências do FNAS;77.466,41
SEDUC;12/05/2017;12.05.0256;1325.01.02.00.00;Receita de Remuneração de Depósitos Bancários de Recursos Vinculados Receita de Remuneraç;571,55
AMT;12/05/2017;12.05.0259;1919.15.00.00.00;Multas Previstas na Legislação de Trânsito;321,97
AMT;12/05/2017;12.05.0260;1919.15.00.00.00;Multas Previstas na Legislação de Trânsito;118.310,30
AMT;15/05/2017;15.05.0165;1919.15.00.00.00;Multas Previstas na Legislação de Trânsito;692,44
SEFIN;15/05/2017;15.05.0211;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;1.993,37
SEFIN;15/05/2017;15.05.0212;1112.02.00.00.00;Imposto sobre a Propriedade Predial e Territorial Urbana;913,87
