Identificador do Contrato,UASG,Modalidade da Licitação,Número do Aviso da Licitação,Código do Contrato,Licitação associada,Origem da Licitação,Número,Objeto,Número de Aditivos,Número do Processo,CPF Contratada,CNPJ Contratada,Data de Assinatura,Fundamento Legal,Data de Início da Vigência,Data de Termino da Vigência,Valor inicial,Aditivos do Contrato > uri,Apostilamentos do Contrato > uri,Eventos do Contrato > uri
34302250000011996,343022: MUSEU CASTRO MAYA/RJ,"2: TOMADA DE PREÇOS                                  ",00001/1996,"50: CONTRATO                                          ",Licitação 34302202000011996,SISPP,00001/1996,Servio de Limpeza e Conservao,2,014840000499547,,Fornecedor 68.715.432/0001-12: Magno Servio Ltda,13/08/1996,Lei 8666,13/08/1996,31/12/1999,"R$ 203,234.95",/contratos/id/contrato/34302250000011996/aditivos,/contratos/id/contrato/34302250000011996/apostilamentos,/contratos/id/contrato/34302250000011996/eventos
34300250000011996,343002: IPHAN 2A COORDENACAO REGIONAL - BELEM/PA,"3: CONCORRÊNCIA                                      ",00002/1996,"50: CONTRATO                                          ",Licitação 34300203000021996,SISPP,00001/1996,Prestao de servio de limpeza e conservao no ambito da 2 SR.,,014920000139663,,Fornecedor 22.919.047/0001-96: BERTILLON SERVICOS ESPECIALIZADOSLTDA,03/06/1996,"Art. 23, Inciso II, letra ""C"", da Lei 8.666",03/06/1996,31/12/2000,"R$ 154,989.06",/contratos/id/contrato/34300250000011996/aditivos,/contratos/id/contrato/34300250000011996/apostilamentos,/contratos/id/contrato/34300250000011996/eventos
13002150000011996,130021: SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.,"2: TOMADA DE PREÇOS                                  ",000013/1996,"50: CONTRATO                                          ",Licitação 13002102000131996,SISPP,00001/1996,Manuteno corretiva e preventiva da cmara frigorfica da DFA/PI,2,21038000047/96-13,,Fornecedor 23.520.091/0001-91: Megavolt Instalaes e ComrcioLtda,08/04/1996,Inciso II do artigo 57 da Lei n 8.666/93,08/04/1996,08/04/2000,R$ 7.13,/contratos/id/contrato/13002150000011996/aditivos,/contratos/id/contrato/13002150000011996/apostilamentos,/contratos/id/contrato/13002150000011996/eventos
15404450000011996,154044: FUNDACAO UNIVERSIDADE FEDERAL/AC,"2: TOMADA DE PREÇOS                                  ",00003/1996,"50: CONTRATO                                          ",Licitação 15404402000031996,SISPP,00001/1996,Fornecimento de passagens aerea.,,231070013149656,,Fornecedor 34.709.071/0001-80: VIAJE AGENCIA DE VIAGENS E TURISMOLTDA,02/01/1996,Lei 8666/93,02/01/1996,31/12/1996,"R$ 10,000.00",/contratos/id/contrato/15404450000011996/aditivos,/contratos/id/contrato/15404450000011996/apostilamentos,/contratos/id/contrato/15404450000011996/eventos
17034050000011996,170340: MF ALFANDEGA AEROPORTO INT. GUARARAPES - PE,"2: TOMADA DE PREÇOS                                  ",00005/1996,"50: CONTRATO                                          ",Licitação 17034002000051996,SISPP,00001/1996,Manuteno e assistncia mecnica para os veculos oficiais da ALF/ AIG/PE.,,10480008606/96-34,,Fornecedor 24.149.619/0001-20: MEDEIROS & CIA LTDA,02/12/1996,Lei 8.666/93.,02/12/1996,01/12/2000,"R$ 1,000.00",/contratos/id/contrato/17034050000011996/aditivos,/contratos/id/contrato/17034050000011996/apostilamentos,/contratos/id/contrato/17034050000011996/eventos
15310350000011996,153103: UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,"3: CONCORRÊNCIA                                      ",000041196/1995,"50: CONTRATO                                          ",Licitação 15310303411961995,SISPP,00001/1996,Servios de limpeza e higienizao nas reas internas e externas de prprios da Universidade Federal do Rio Grande do Norte.,2,23077041196/95-59,,Fornecedor 70.051.370/0001-33: CACTUS - LOCACAO DE MAO-DE-OBRALTDA,03/01/1996,Lei 8.666;93,03/01/1996,02/01/1997,"R$ 1,456,338.75",/contratos/id/contrato/15310350000011996/aditivos,/contratos/id/contrato/15310350000011996/apostilamentos,/contratos/id/contrato/15310350000011996/eventos
17303850000011996,173038: MF/SUSEP/REPRESENTACAO REGIONAL DO RS,"1: CONVITE                                           ",00004/1995,"50: CONTRATO                                          ",Licitação 17303801000041995,SISPP,00001/1996,"Contratao de firma para prestao de servios de limpeza e conser vao das dependncias ocupadas pelo Departamento Regional da SUSEP, situado na rua Cel. Genuno, 421 11 andar, na cidade de Porto Alegre/RS.",4,15414000112/97-45,,Fornecedor 93.000.677/0001-00: RODRIGUES  ASSEIO E CONSERVACAOLTDA,02/01/1996,lei 8666/93,02/01/1996,31/12/1996,"R$ 6,333.60",/contratos/id/contrato/17303850000011996/aditivos,/contratos/id/contrato/17303850000011996/apostilamentos,/contratos/id/contrato/17303850000011996/eventos
13005650000011996,130056: SUPERINT.FEDERAL DE AGRIC.PECUARIA E ABASTEC.,"2: TOMADA DE PREÇOS                                  ",00001/1996,"50: CONTRATO                                          ",Licitação 13005602000011996,SISPP,00001/1996,Fornecimento de passagens areas em mbito nacional.,5,21028/000367/99,,Fornecedor 65.205.585/0001-21: TERRA VIAGENS E TURISMO LTDA,01/08/1996,Lei 8666/93 e suas alteracoes.,01/08/1996,31/12/1996,"R$ 1,000.00",/contratos/id/contrato/13005650000011996/aditivos,/contratos/id/contrato/13005650000011996/apostilamentos,/contratos/id/contrato/13005650000011996/eventos
17034150000011996,170341: ALFANDEGA DO PORTO DE SUAPE-PE,"2: TOMADA DE PREÇOS                                  ",00005/1996,"50: CONTRATO                                          ",Licitação 17034102000051996,SISPP,00001/1996,"Contratao de pessoa jurdica, para prestao de servio de manu teno, assistncia mecnica, reviso corretiva, assistncia e reparos nos sistemas eltricos, lanternagem em geral, pintura e funilaria, com substi tuio e instalao de peas originais e acessrios, vidraaria, capotaria, e tapearia, troca de leo e lubrificantes.",,10480008606/96-34,,Fornecedor 24.149.619/0001-20: MEDEIROS & CIA LTDA,02/12/1996,Lei 8666/93,02/12/1996,01/12/2000,"R$ 1,300.00",/contratos/id/contrato/17034150000011996/aditivos,/contratos/id/contrato/17034150000011996/apostilamentos,/contratos/id/contrato/17034150000011996/eventos
33000550000011996,330005: MPS-COORDENAÇÃO-GERAL DE LOG. E SERV. GERAIS,"6: DISPENSA DE LICITAÇÃO                             ",000010/1996,"50: CONTRATO                                          ",Licitação 33000506000101996,SISPP,00001/1996,"Prestao de servios EMS, atravs da coleta, postagem e encaminha mento de objetos destinados ao exterior do pas, em mbito nacional.",,44000002884/95-10,,Fornecedor 34.028.316/0007-07: EMPRESA BRASILEIRA DE CORREIOS ETELEGRAFOS,01/01/1996,"Artigo 24, Inciso VIII da Lei n 8.666/93, com suas  alteraes.",01/01/1996,31/12/2000,"R$ 25,000.00",/contratos/id/contrato/33000550000011996/aditivos,/contratos/id/contrato/33000550000011996/apostilamentos,/contratos/id/contrato/33000550000011996/eventos
34301450000011996,343014: IPHAN - 14. COORD. REGIONAL - BRASILIA/DF,"2: TOMADA DE PREÇOS                                  ",00003/1996,"50: CONTRATO                                          ",Licitação 34301402000031996,SISPP,00001/1996,"Contratao de servios de limpeza e conservao no mbito da  17 Sub-Regional, na cidade de Gois, Casa do Iphan em Pirenpolis e Casa Setecentista em Pilar de Goas.",2,015160000419629,,Fornecedor 37.665.536/0001-36: LIDER SERVICOS GERAIS LTDA,18/11/1996,Lei 8.666/93,18/11/1996,19/11/1997,"R$ 13,759.20",/contratos/id/contrato/34301450000011996/aditivos,/contratos/id/contrato/34301450000011996/apostilamentos,/contratos/id/contrato/34301450000011996/eventos
32300850000011996,323008: SUPERINTENDÊNCIA DO DNPM-GO,"6: DISPENSA DE LICITAÇÃO                             ",00001/1996,"50: CONTRATO                                          ",Licitação 32300806000011996,SISPP,00001/1996,"Locao de um imvel na cidade de Caldas Novas-Go ,para atender o Projeto Caldas Novas/Rio Quente deste Distrito.",1,48206960259/95,***.787.861-**,,15/01/1996,"Art. 24, Inciso X da lei n 8.666/93.",15/01/1996,14/01/1997,"R$ 8,160.00",/contratos/id/contrato/32300850000011996/aditivos,/contratos/id/contrato/32300850000011996/apostilamentos,/contratos/id/contrato/32300850000011996/eventos
32301650000011996,323016: SUPERINTENDÊNCIA DO DNPM-RN,"1: CONVITE                                           ",00005/1995,"50: CONTRATO                                          ",Licitação 32301601000051995,SISPP,00001/1996,CONTRATO DE FORNECIMENTO DE PASSAGENS AEREAS NO AMBITO NACIONAL.,1,48220948068/95,,Fornecedor 08.030.124/0001-21: AGENCIA AEROTUR LTDA,30/01/1996,LEI 8.666/93.,01/02/1996,31/01/1998,"R$ 9,600.00",/contratos/id/contrato/32301650000011996/aditivos,/contratos/id/contrato/32301650000011996/apostilamentos,/contratos/id/contrato/32301650000011996/eventos
15304550000011996,153045: UNIVERSIDADE FEDERAL DO CEARA,"3: CONCORRÊNCIA                                      ",0000108/1995,"50: CONTRATO                                          ",Licitação 15304503001081995,SISPP,00001/1996,Manuteno corretiva e preventiva em centrais de ar condicionados no NPD e Bioterio Central conforme anexo II,6,19269-95-71,,Fornecedor 73.203.739/0001-74: AMP Engenharia Ltda,18/05/1996,Concorrncia,18/05/1996,17/05/1997,"R$ 29,730.00",/contratos/id/contrato/15304550000011996/aditivos,/contratos/id/contrato/15304550000011996/apostilamentos,/contratos/id/contrato/15304550000011996/eventos
13006750000011996,130067: SUPERINT.FED. DE AGRIC.PECUARIA E ABASTEC./SP,"2: TOMADA DE PREÇOS                                  ",00001/1996,"50: CONTRATO                                          ",Licitação 13006702000011996,SISPP,00001/1996,"Classificao de Produtos Vegetais, seus subprodutos e Redduos de Valor Econmico destinados a Comercializao Interna em proveito da DFA/SP> cONTRATO dfa/sp 04/1996.",,21052-7688/94-11,,Fornecedor 37.997.194/0001-51: EMPRESA NACIONAL DE CLASSIFICACAOE ANALISE LTDA,12/11/1996,Lei 8666/93,01/12/1996,01/12/2001,"R$ 500,000.00",/contratos/id/contrato/13006750000011996/aditivos,/contratos/id/contrato/13006750000011996/apostilamentos,/contratos/id/contrato/13006750000011996/eventos
13520950000011996,135209: CONAB/SUPERINT.REGIONAL/MT,"1: CONVITE                                           ",000021/1996,"50: CONTRATO                                          ",Licitação 13520901000211996,SISPP,00001/1996,"CONTRATO DE LOCAO DE SERVIOS ESPECIALIZADOS DE LIMPEZA E CONSERVAO QUE ENTRE SI FAZEM A COMPANHIA NACIONAL DE ABASTECIMENTO-CONAB,E A R. F. DA COSTA-RODONORTE CONSERVAO E LIMPEZA",1,12.675/96,,Fornecedor 84.753.946/0001-19: R F DA COSTA,01/09/1996,Lei 8.666/93 e suas alteraes posteriores,01/09/1996,01/09/1997,"R$ 9,797.04",/contratos/id/contrato/13520950000011996/aditivos,/contratos/id/contrato/13520950000011996/apostilamentos,/contratos/id/contrato/13520950000011996/eventos
15301450000011996,153014: CENTRO FEDERAL DE EDUCACAO TECNOLOGICA,"1: CONVITE                                           ",00004/1996,"50: CONTRATO                                          ",Licitação 15301401000041996,SISPP,00001/1996,servico de locacao de umacentral de pabx,,1093/96,,Fornecedor 01.900.331/0001-40: MARWIL  TELEFONIA  PROJETOS  ESERVICOS LTDA,01/07/1996,lei 8666/93 e lei 9648/98,01/07/1996,31/12/1996,"R$ 12,000.00",/contratos/id/contrato/15301450000011996/aditivos,/contratos/id/contrato/15301450000011996/apostilamentos,/contratos/id/contrato/15301450000011996/eventos
32300750000011996,323007: SUPERINTENDÊNCIA DO DNPM-PA,"2: TOMADA DE PREÇOS                                  ",00002/1996,"50: CONTRATO                                          ",Licitação 32300702000021996,SISPP,00001/1996,"Prestao de Servios de Vigilncia Armada 24 horas, ininterruptas, inclusive aos sbados, domingos, feriados e pontos   facultativos  nas dependncias do Departamento Nacional de Produo Mineral no Estado do Par 5 DS., com utilizao de 1(um) posto 24 horas com 1(um) reforo   noite (12:00 horas).",6,850.006/96,,Fornecedor 12.066.015/0006-46: SERVI-SAN   -  VIGILNCIA  ETRANSPORTE DE VALORES LTDA.,01/09/1996,Artigo 22 Paragrfo 2 da Lei 8.666/93,01/09/1996,01/09/1998,"R$ 136,819.68",/contratos/id/contrato/32300750000011996/aditivos,/contratos/id/contrato/32300750000011996/apostilamentos,/contratos/id/contrato/32300750000011996/eventos
32301850000011996,323018: SUPERINTENDÊNCIA DO DNPM-AP,"6: DISPENSA DE LICITAÇÃO                             ",00001/1996,"50: CONTRATO                                          ",Licitação 32301806000011996,SISPP,00001/1996,LOCAO DE IMOVEL PARA INSTALAO E FUNCIONAMENTO DO 16 DISTRITO/D NPM/AP,1,968018/96,,Fornecedor 05.975.933/0001-18: RUGATTO BOETTGER,24/06/1996,LEI 8666/93,25/09/1996,24/09/1997,"R$ 72,000.00",/contratos/id/contrato/32301850000011996/aditivos,/contratos/id/contrato/32301850000011996/apostilamentos,/contratos/id/contrato/32301850000011996/eventos
13009550000011996,130095: DISTRITO DE METEOROLOGIA/PA,"1: CONVITE                                           ",00001/1996,"50: CONTRATO                                          ",Licitação 13009501000011996,SISPP,00001/1996,"Constitui objeto deste contrato a prestacao de servicos de vigilancia armada, sendo 2(doIS) POSTOS 24HS ININTERRUPTO estacao meteorologica de Belem/Pa.",2,001/96,,Fornecedor 12.066.015/0006-46: SERVI SAN VIGILANCIA E TRANSPORTEDE VALORES LTDA,01/09/1996,"Lei 8.666, de 21 de junho de 1993",01/09/1996,31/12/1996,"R$ 26,200.00",/contratos/id/contrato/13009550000011996/aditivos,/contratos/id/contrato/13009550000011996/apostilamentos,/contratos/id/contrato/13009550000011996/eventos
32300350000011996,323003: SUPERINTENDÊNCIA DO DNPM-RS,"1: CONVITE                                           ",00003/1995,"50: CONTRATO                                          ",Licitação 32300301000031995,SISPP,00001/1996,Fornecimento de passagens aereas nacionais e internacionais,1,482019103451995,,Fornecedor 91.478.321/0001-51: MAGNA VIAGENS E TURISMO LTDA ME,01/01/1996,"Lei n 8.666/93, art. 23. Inc. II, letra ""a""",01/01/1996,31/12/1996,"R$ 4,000.00",/contratos/id/contrato/32300350000011996/aditivos,/contratos/id/contrato/32300350000011996/apostilamentos,/contratos/id/contrato/32300350000011996/eventos
17033250000011996,170332: MF DELEGACIA DA RECEITA FEDERAL JI-PARANA RO,"6: DISPENSA DE LICITAÇÃO                             ",00001/1996,"50: CONTRATO                                          ",Licitação 17033206000011996,SISPP,00001/1996,Locao de imvel para funcionamento da agncia da Receita Federal em cacoal/RO,,101830002809912,***.105.870-**,,22/07/1996,Lei 8666/93,22/07/1996,22/07/1999,"R$ 90,000.00",/contratos/id/contrato/17033250000011996/aditivos,/contratos/id/contrato/17033250000011996/apostilamentos,/contratos/id/contrato/17033250000011996/eventos
32300550000011996,323005: SUPERINTENDÊNCIA DO DNPM-MG,"1: CONVITE                                           ",00001/1996,"50: CONTRATO                                          ",Licitação 32300501000011996,SISPP,00001/1996,Contrataao de empresa especializada para prestaao de servios de fornecimento de passagens aereas nacionais ao terceiro distrito do DNPM/MG,3,930129/1996,,Fornecedor 65.205.585/0001-21: TERRA VIAGENS E TURISMO LTDA,15/07/1996,Lei Federal 8.666/93,15/07/1996,14/07/1997,"R$ 5,387.72",/contratos/id/contrato/32300550000011996/aditivos,/contratos/id/contrato/32300550000011996/apostilamentos,/contratos/id/contrato/32300550000011996/eventos
32302050000011996,323020: SUPERINTENDÊNCIA DO DNPM-SE,"1: CONVITE                                           ",00002/1995,"50: CONTRATO                                          ",Licitação 32302001000021995,SISPP,00001/1996,Prestao de servios com fornecimento de passagens areas para os servidores da unidade.,3,30180.978010/95,,Fornecedor 13.038.641/0001-87: SERGITUR SERGIPE TURISMO LTDA,24/07/1996,Art. 23 - II/a da Lei nr. 8666/93,24/07/1996,31/12/1996,"R$ 1,512.98",/contratos/id/contrato/32302050000011996/aditivos,/contratos/id/contrato/32302050000011996/apostilamentos,/contratos/id/contrato/32302050000011996/eventos
38004850000011996,380048: DELEG.REG.DO TRAB/RIO GRANDE NORTE,"1: CONVITE                                           ",00001/1996,"50: CONTRATO                                          ",Licitação 38004801000011996,SISPP,00001/1996,"Prestao de servio de manuteno preventiva e corretiva nas  cen trais de ar condicionado, aparelhos de ar condicionado de janela,  bebedou ros e freezeres",3,46217.03480/95,,Fornecedor 40.986.937/0001-00: GLACIAL REFRIGERACAO LTDA,01/02/1996,"Artigo 22, inciso 03, da Lei 8.666/93",01/02/1996,31/01/1997,"R$ 12,600.00",/contratos/id/contrato/38004850000011996/aditivos,/contratos/id/contrato/38004850000011996/apostilamentos,/contratos/id/contrato/38004850000011996/eventos
51144150000011996,511441: GERÊNCIA EXECUTIVA RIBEIRÃO PRET/SP,"6: DISPENSA DE LICITAÇÃO                             ",0000167/1996,"50: CONTRATO                                          ",Licitação 51144106001671996,SISPP,00001/1996,"Locaao de um imvel comercial com rea til de 1.140,49 m2, locali zada na Rua Major Domingos Ribeiro dos Santos na cidade de Ituverava SP, para instalaao das unidades do INSS.",1,35401000068/95-11,,Fornecedor 45.332.194/0001-60: FUNDACAO EDUCACIONAL DE ITUVERAVA,16/10/1996,"Artigo 24, inciso X da lei nr 8.666/93 e alteraoes posteriores.",16/10/1996,16/10/2001,"R$ 43,200.00",/contratos/id/contrato/51144150000011996/aditivos,/contratos/id/contrato/51144150000011996/apostilamentos,/contratos/id/contrato/51144150000011996/eventos
27314150000011997,273141: DNER-DISTRITO RODOVIARIO FEDERAL/MT,"1: CONVITE                                           ",00001092/1996,"50: CONTRATO                                          ",Licitação 27314101010921996,SISPP,00001/1997,Execuo dos servios de manuteno do sistema de som da Sede do 11 DRF/DNER.,,51210001352/96-54,,Fornecedor 01.463.669/0001-82: L M MONTEIRO DE CARVALHO ME,10/03/1997,"Art. 23, inciso II, alnea a da Lei n. 8666/93.",12/03/1997,09/03/2001,"R$ 13,200.00",/contratos/id/contrato/27314150000011997/aditivos,/contratos/id/contrato/27314150000011997/apostilamentos,/contratos/id/contrato/27314150000011997/eventos
